id,data,aula,slug,trecho_original,versao_lapidada,tipo,pilar,contexto,por_que_importa,clareza,originalidade,tensao,utilidade,corte,reaproveitamento,alinhamento,score_total,prioridade,status,formatos_sugeridos,campanha_sugerida,arquivo_origem
027-plantao-03-p002,2026-06-26,Plantao 03,027-plantao-03,A skill boa carrega mais contexto do que um prompt solto.,A skill boa carrega mais contexto do que um prompt solto.,frase de impacto,Empresário operador vs orquestrador,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/027-plantao-03.md
027-plantao-03-p003,2026-06-26,Plantao 03,027-plantao-03,Design system confiável transforma site em linha de produção.,Design system confiável transforma site em linha de produção.,framework,Sistemas e alavancagem,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/027-plantao-03.md
027-plantao-03-p004,2026-06-26,Plantao 03,027-plantao-03,"Site com copy e design system sai em minutos, mas precisa parecer projeto.","Site com copy e design system sai em minutos, mas precisa parecer projeto.",contraste,Agentes e automações reais,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/027-plantao-03.md
027-plantao-03-p005,2026-06-26,Plantao 03,027-plantao-03,"Edição de imagem ainda pede ferramenta certa, não fé cega.","Edição de imagem ainda pede ferramenta certa, não fé cega.",objeção respondida,Anti-hype e discernimento,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/027-plantao-03.md
027-plantao-03-p006,2026-06-26,Plantao 03,027-plantao-03,O preço não precisa confessar o tempo que a IA economizou.,O preço não precisa confessar o tempo que a IA economizou.,definição simples,Implementação,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/027-plantao-03.md
027-plantao-03-p007,2026-06-26,Plantao 03,027-plantao-03,Venda como se a IA não existisse; entregue com a IA por trás.,Venda como se a IA não existisse; entregue com a IA por trás.,alerta,Casos de negócio,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P3,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/027-plantao-03.md
027-plantao-03-p008,2026-06-26,Plantao 03,027-plantao-03,Tempo influencia percepção de valor.,Tempo influencia percepção de valor.,erro comum,Implementação,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P3,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/027-plantao-03.md
028-imersao-04-sistema-de-multiagentes-parte-1-p001,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 1,028-imersao-04-sistema-de-multiagentes-parte-1,Todo mundo quer um GPT no WhatsApp; poucos constroem o sistema por trás.,Todo mundo quer um GPT no WhatsApp; poucos constroem o sistema por trás.,tese,Gestão antes da IA,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/028-imersao-04-sistema-de-multiagentes-parte-1.md
028-imersao-04-sistema-de-multiagentes-parte-1-p002,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 1,028-imersao-04-sistema-de-multiagentes-parte-1,"Depois de montado, subir agente vira rotina de segundos.","Depois de montado, subir agente vira rotina de segundos.",frase de impacto,Empresário operador vs orquestrador,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/028-imersao-04-sistema-de-multiagentes-parte-1.md
028-imersao-04-sistema-de-multiagentes-parte-1-p003,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 1,028-imersao-04-sistema-de-multiagentes-parte-1,"Escolha uma stack e ganhe tato nela, mesmo sem ser dev.","Escolha uma stack e ganhe tato nela, mesmo sem ser dev.",framework,Sistemas e alavancagem,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/028-imersao-04-sistema-de-multiagentes-parte-1.md
028-imersao-04-sistema-de-multiagentes-parte-1-p004,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 1,028-imersao-04-sistema-de-multiagentes-parte-1,Planejamento bom economiza erro caro na execução.,Planejamento bom economiza erro caro na execução.,contraste,Agentes e automações reais,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/028-imersao-04-sistema-de-multiagentes-parte-1.md
028-imersao-04-sistema-de-multiagentes-parte-1-p005,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 1,028-imersao-04-sistema-de-multiagentes-parte-1,GSD transforma ansiedade em fases e comandos.,GSD transforma ansiedade em fases e comandos.,objeção respondida,Anti-hype e discernimento,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/028-imersao-04-sistema-de-multiagentes-parte-1.md
028-imersao-04-sistema-de-multiagentes-parte-1-p006,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 1,028-imersao-04-sistema-de-multiagentes-parte-1,Modelo caro não substitui clareza de requisito.,Modelo caro não substitui clareza de requisito.,definição simples,Implementação,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/028-imersao-04-sistema-de-multiagentes-parte-1.md
028-imersao-04-sistema-de-multiagentes-parte-1-p007,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 1,028-imersao-04-sistema-de-multiagentes-parte-1,"Cliente também precisa enxergar backlog, log e atualização.","Cliente também precisa enxergar backlog, log e atualização.",alerta,Casos de negócio,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P3,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/028-imersao-04-sistema-de-multiagentes-parte-1.md
028-imersao-04-sistema-de-multiagentes-parte-1-p008,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 1,028-imersao-04-sistema-de-multiagentes-parte-1,V1 bom tem histórico básico antes de auditoria perfeita.,V1 bom tem histórico básico antes de auditoria perfeita.,erro comum,Implementação,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P3,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/028-imersao-04-sistema-de-multiagentes-parte-1.md
029-imersao-04-sistema-de-multiagentes-parte-2-p001,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 2,029-imersao-04-sistema-de-multiagentes-parte-2,"Fase não se executa no grito: discute, planeja, executa, verifica e envia.","Fase não se executa no grito: discute, planeja, executa, verifica e envia.",tese,Gestão antes da IA,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/029-imersao-04-sistema-de-multiagentes-parte-2.md
029-imersao-04-sistema-de-multiagentes-parte-2-p002,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 2,029-imersao-04-sistema-de-multiagentes-parte-2,Carimbar uma fase é assumir que ela passou no teste.,Carimbar uma fase é assumir que ela passou no teste.,frase de impacto,Empresário operador vs orquestrador,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/029-imersao-04-sistema-de-multiagentes-parte-2.md
029-imersao-04-sistema-de-multiagentes-parte-2-p003,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 2,029-imersao-04-sistema-de-multiagentes-parte-2,Conexão de canal precisa ser simples para o admin.,Conexão de canal precisa ser simples para o admin.,framework,Sistemas e alavancagem,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/029-imersao-04-sistema-de-multiagentes-parte-2.md
029-imersao-04-sistema-de-multiagentes-parte-2-p004,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 2,029-imersao-04-sistema-de-multiagentes-parte-2,Mensagem técnica demais assusta usuário operacional.,Mensagem técnica demais assusta usuário operacional.,contraste,Agentes e automações reais,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/029-imersao-04-sistema-de-multiagentes-parte-2.md
029-imersao-04-sistema-de-multiagentes-parte-2-p005,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 2,029-imersao-04-sistema-de-multiagentes-parte-2,Subagente sem isolamento vira conflito de arquivo.,Subagente sem isolamento vira conflito de arquivo.,objeção respondida,Anti-hype e discernimento,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/029-imersao-04-sistema-de-multiagentes-parte-2.md
029-imersao-04-sistema-de-multiagentes-parte-2-p006,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 2,029-imersao-04-sistema-de-multiagentes-parte-2,"Paralelismo é arquitetura, não botão mágico.","Paralelismo é arquitetura, não botão mágico.",definição simples,Implementação,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/029-imersao-04-sistema-de-multiagentes-parte-2.md
029-imersao-04-sistema-de-multiagentes-parte-2-p007,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 2,029-imersao-04-sistema-de-multiagentes-parte-2,"Codex pode seguir a lógica, mas não todo workflow do GSD.","Codex pode seguir a lógica, mas não todo workflow do GSD.",alerta,Casos de negócio,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P3,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/029-imersao-04-sistema-de-multiagentes-parte-2.md
029-imersao-04-sistema-de-multiagentes-parte-2-p008,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 2,029-imersao-04-sistema-de-multiagentes-parte-2,Ferramenta errada transforma ondas paralelas em fila lenta.,Ferramenta errada transforma ondas paralelas em fila lenta.,erro comum,Implementação,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P3,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/029-imersao-04-sistema-de-multiagentes-parte-2.md
030-imersao-04-sistema-de-multiagentes-parte-3-p001,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 3,030-imersao-04-sistema-de-multiagentes-parte-3,"Sempre que quiser entender uma ferramenta, leia a documentação dela.","Sempre que quiser entender uma ferramenta, leia a documentação dela.",tese,Gestão antes da IA,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/030-imersao-04-sistema-de-multiagentes-parte-3.md
030-imersao-04-sistema-de-multiagentes-parte-3-p002,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 3,030-imersao-04-sistema-de-multiagentes-parte-3,"O ciclo se repete: discutir, planejar, executar, verificar e enviar.","O ciclo se repete: discutir, planejar, executar, verificar e enviar.",frase de impacto,Empresário operador vs orquestrador,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/030-imersao-04-sistema-de-multiagentes-parte-3.md
030-imersao-04-sistema-de-multiagentes-parte-3-p003,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 3,030-imersao-04-sistema-de-multiagentes-parte-3,Tempo de espera em aula pode criar impressão errada sobre velocidade real.,Tempo de espera em aula pode criar impressão errada sobre velocidade real.,framework,Sistemas e alavancagem,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/030-imersao-04-sistema-de-multiagentes-parte-3.md
030-imersao-04-sistema-de-multiagentes-parte-3-p004,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 3,030-imersao-04-sistema-de-multiagentes-parte-3,Use subagentes para a janela de contexto durar mais.,Use subagentes para a janela de contexto durar mais.,contraste,Agentes e automações reais,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/030-imersao-04-sistema-de-multiagentes-parte-3.md
030-imersao-04-sistema-de-multiagentes-parte-3-p005,2026-06-26,Imersao 04 Sistema De Multiagentes Parte 3,030-imersao-04-sistema-de-multiagentes-parte-3,O que acontece dentro do subagente não precisa lotar sua conversa principal.,O que acontece dentro do subagente não precisa lotar sua conversa principal.,objeção respondida,Anti-hype e discernimento,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/030-imersao-04-sistema-de-multiagentes-parte-3.md
